current_density_A_cm2,voltage_V,voltage_clean_V,temperature_C,stoich_anode,stoich_cathode,E_nernst_V,eta_act_V,eta_ohm_V,eta_mt_V,i0_A_cm2,alpha,R_ohm_ohm_cm2,i_L_A_cm2,p_H2_atm,p_O2_atm,curve_id
0.8368421052631578,0.27903508667138943,0.2945417209820508,50,2.0,2.0,1.1968851947900756,0.7730438418826848,0.12552631578947368,0.0037733161358662784,7.843869937977802e-07,0.5,0.15,2.0,1.0,0.21,6
0.9105263157894736,0.27901925985009013,0.2783336301020299,50,2.0,2.0,1.1968851947900756,0.7777436984917807,0.13657894736842105,0.004228918827843976,7.843869937977802e-07,0.5,0.15,2.0,1.0,0.21,6
0.9842105263157893,0.25183651370600346,0.2624595508432645,50,2.0,2.0,1.1968851947900756,0.7820776260721108,0.1476315789473684,0.0047164389273318475,7.843869937977802e-07,0.5,0.15,2.0,1.0,0.21,6
1.0578947368421052,0.2515977073681796,0.2468617830618278,50,2.0,2.0,1.1968851947900756,0.7860985136385098,0.1586842105263158,0.0052406875634222515,7.843869937977802e-07,0.5,0.15,2.0,1.0,0.21,6
1.131578947368421,0.22229790473001704,0.23149214707235508,50,2.0,2.0,1.1968851947900756,0.7898485526055227,0.16973684210526316,0.0058076530069347,7.843869937977802e-07,0.5,0.15,2.0,1.0,0.21,6
1.2052631578947368,0.23180820563917906,0.21630886158900367,50,2.0,2.0,1.1968851947900756,0.7933619404568916,0.18078947368421053,0.006424919059969836,7.843869937977802e-07,0.5,0.15,2.0,1.0,0.21,6
1.2789473684210526,0.19344148818768134,0.2012740211110437,50,2.0,2.0,1.1968851947900756,0.7966667807977623,0.1918421052631579,0.007102287618111678,7.843869937977802e-07,0.5,0.15,2.0,1.0,0.21,6
1.3526315789473684,0.1831306543495691,0.18635126951162587,50,2.0,2.0,1.1968851947900756,0.7997864504096756,0.20289473684210527,0.007852738026668915,7.843869937977802e-07,0.5,0.15,2.0,1.0,0.21,6
1.4263157894736842,0.17963842661658727,0.17150325444289058,50,2.0,2.0,1.1968851947900756,0.802740603234558,0.21394736842105264,0.0086939686915744,7.843869937977802e-07,0.5,0.15,2.0,1.0,0.21,6
1.5,0.14437962609569613,0.15668826926003568,50,2.0,2.0,1.1968851947900756,0.8055459211865346,0.22499999999999998,0.009651004343505394,7.843869937977802e-07,0.5,0.15,2.0,1.0,0.21,6
0.1,0.5307048184774519,0.5284302191314106,50,2.0,2.5,1.198438659511103,0.6547242487552618,0.015,0.0002841916244305232,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.17368421052631577,0.49948511734201184,0.48641368979918753,50,2.0,2.5,1.198438659511103,0.6854710594478273,0.026052631578947365,0.0005012786851407574,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.24736842105263157,0.4393665846057326,0.4554414169513449,50,2.0,2.5,1.198438659511103,0.7051666257584114,0.03710526315789473,0.0007253536434519567,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.32105263157894737,0.4314827535397279,0.4296364149544049,50,2.0,2.5,1.198438659511103,0.7196874684427375,0.0481578947368421,0.0009568813771184547,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.39473684210526316,0.40943598021300387,0.40683715227051964,50,2.0,2.5,1.198438659511103,0.7311946061702346,0.05921052631578947,0.0011963747545592682,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.46842105263157896,0.3938228217562723,0.3860045930384992,50,2.0,2.5,1.198438659511103,0.7407265071012605,0.07026315789473685,0.0014444014766063283,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.5421052631578946,0.35418880700045907,0.3665583141092399,50,2.0,2.5,1.198438659511103,0.7488629637454867,0.08131578947368419,0.0017015921826922104,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.6157894736842104,0.33493616199156795,0.3481407281224107,50,2.0,2.5,1.198438659511103,0.755960860223364,0.09236842105263156,0.0019686501126967293,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.6894736842105262,0.33573509486573994,0.330515679209571,50,2.0,2.5,1.198438659511103,0.762255564972896,0.10342105263157893,0.0022463626970570137,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.763157894736842,0.3164886899991661,0.3135188432668342,50,2.0,2.5,1.198438659511103,0.7679105164775333,0.1144736842105263,0.002535615556209177,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.8368421052631578,0.29953602080585484,0.29703109230239605,50,2.0,2.5,1.198438659511103,0.7730438418826848,0.12552631578947368,0.0028374095365483487,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.9105263157894736,0.28442761413662665,0.2809631320416569,50,2.0,2.5,1.198438659511103,0.7777436984917807,0.13657894736842105,0.003152881609244314,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.9842105263157893,0.2584458765427201,0.26524612375850504,50,2.0,2.5,1.198438659511103,0.7820776260721108,0.1476315789473684,0.0034833307331186593,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
1.0578947368421052,0.25214822215050126,0.24982568517889123,50,2.0,2.5,1.198438659511103,0.7860985136385098,0.1586842105263158,0.0038302501673861556,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
1.131578947368421,0.23758862126703648,0.23465789653404967,50,2.0,2.5,1.198438659511103,0.7898485526055227,0.16973684210526316,0.004195368266267453,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
1.2052631578947368,0.21256303061379378,0.21970654479405746,50,2.0,2.5,1.198438659511103,0.7933619404568916,0.18078947368421053,0.004580700575943395,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
1.2789473684210526,0.22359890134857463,0.20494115623712705,50,2.0,2.5,1.198438659511103,0.7966667807977623,0.1918421052631579,0.004988617213055675,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
1.3526315789473684,0.19507387022759112,0.19033554101847325,50,2.0,2.5,1.198438659511103,0.7997864504096756,0.20289473684210527,0.005421931240848878,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
1.4263157894736842,0.16395363646312455,0.17586667143515103,50,2.0,2.5,1.198438659511103,0.802740603234558,0.21394736842105264,0.0058840164203413136,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
1.5,0.16807930751812686,0.16151377143178855,50,2.0,2.5,1.198438659511103,0.8055459211865346,0.22499999999999998,0.006378966892779872,7.843869937977802e-07,0.5,0.15,2.5,1.0,0.2625,7
0.1,0.5200008537668243,0.5297476704690974,50,2.0,3.0,1.1997079326076996,0.6547242487552618,0.015,0.00023601338334036358,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.17368421052631577,0.49563990222667986,0.48776905618925537,50,2.0,3.0,1.1997079326076996,0.6854710594478273,0.026052631578947365,0.0004151853916695543,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.24736842105263157,0.46842290869257097,0.45683695290249693,50,2.0,3.0,1.1997079326076996,0.7051666257584114,0.03710526315789473,0.0005990907888965227,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.32105263157894737,0.42286775977297114,0.43107458295648826,50,2.0,3.0,1.1997079326076996,0.7196874684427375,0.0481578947368421,0.0007879864716317599,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.39473684210526316,0.41795441057893673,0.40832064928649353,50,2.0,3.0,1.1997079326076996,0.7311946061702346,0.05921052631578947,0.000982150835182002,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.46842105263157896,0.39166419063965197,0.387536381370287,50,2.0,3.0,1.1997079326076996,0.7407265071012605,0.07026315789473685,0.001181886241415175,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.5421052631578946,0.3763622591372473,0.3681416575373024,50,2.0,3.0,1.1997079326076996,0.7488629637454867,0.08131578947368419,0.0013875218512263555,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.6157894736842104,0.36874716427002646,0.34977923444348696,50,2.0,3.0,1.1997079326076996,0.755960860223364,0.09236842105263156,0.0015994168882171392,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.6894736842105262,0.32975946942834966,0.33221335058837836,50,2.0,3.0,1.1997079326076996,0.762255564972896,0.10342105263157893,0.0018179644148462947,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.763157894736842,0.3077427745553104,0.3152801361988853,50,2.0,3.0,1.1997079326076996,0.7679105164775333,0.1144736842105263,0.0020435957207547454,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.8368421052631578,0.28996584519292684,0.29886098948918205,50,2.0,3.0,1.1997079326076996,0.7730438418826848,0.12552631578947368,0.002276785446358981,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.9105263157894736,0.2747091263031555,0.28286722915280993,50,2.0,3.0,1.1997079326076996,0.7777436984917807,0.13657894736842105,0.002518057594687902,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.9842105263157893,0.26645971787117184,0.2672307349653129,50,2.0,3.0,1.1997079326076996,0.7820776260721108,0.1476315789473684,0.0027679926229074586,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
1.0578947368421052,0.25530949233612427,0.2518979725879578,50,2.0,3.0,1.1997079326076996,0.7860985136385098,0.1586842105263158,0.003027235854916219,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
1.131578947368421,0.2395929383684144,0.2368260303751142,50,2.0,3.0,1.1997079326076996,0.7898485526055227,0.16973684210526316,0.0032965075217995425,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
1.2052631578947368,0.23025173613355118,0.22197990364319095,50,2.0,3.0,1.1997079326076996,0.7933619404568916,0.18078947368421053,0.0035766148234065553,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
1.2789473684210526,0.20746059894573673,0.20733058002695767,50,2.0,3.0,1.1997079326076996,0.7966667807977623,0.1918421052631579,0.0038684665198217027,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
1.3526315789473684,0.20738899541000425,0.19285365463843107,50,2.0,3.0,1.1997079326076996,0.7997864504096756,0.20289473684210527,0.004173090717487709,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
1.4263157894736842,0.17588173589181835,0.1785283042241979,50,2.0,3.0,1.1997079326076996,0.802740603234558,0.21394736842105264,0.004491656727891075,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
1.5,0.19153820091530854,0.16433650924941234,50,2.0,3.0,1.1997079326076996,0.8055459211865346,0.22499999999999998,0.004825502171752697,7.843869937977802e-07,0.5,0.15,3.0,1.0,0.315,8
0.1,0.5462884404134607,0.5400317669358107,60,1.2,2.0,1.188048979248998,0.6326490720615124,0.015,0.0003681402516750225,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.17368421052631577,0.48842539777188443,0.49699697333604725,60,1.2,2.0,1.188048979248998,0.6643473545378492,0.026052631578947365,0.0006520197961542555,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.24736842105263157,0.4546347917132964,0.4653437166939075,60,1.2,2.0,1.188048979248998,0.6846524076598393,0.03710526315789473,0.0009475917373565669,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.32105263157894737,0.4438373445304055,0.4390126203779737,60,1.2,2.0,1.188048979248998,0.6996226033593077,0.0481578947368421,0.0012558607748745971,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.39473684210526316,0.413540024285723,0.4157746521389815,60,1.2,2.0,1.188048979248998,0.7114858338526256,0.05921052631578947,0.0015779669416014447,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.46842105263157896,0.4016979121447753,0.39455790720385436,60,1.2,2.0,1.188048979248998,0.7213127030934465,0.07026315789473685,0.0019152110569603496,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.5421052631578946,0.37949553406861614,0.37476315782288067,60,1.2,2.0,1.188048979248998,0.7297009454917878,0.08131578947368419,0.0022690864606454858,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.6157894736842104,0.3552924610029893,0.35602075012955803,60,1.2,2.0,1.188048979248998,0.7370184890833236,0.09236842105263156,0.0026413189834849546,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.6894736842105262,0.3296180857022733,0.33808602288295736,60,1.2,2.0,1.188048979248998,0.7435079858721417,0.10342105263157893,0.003033917862320118,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.763157894736842,0.30563964937967925,0.3207881216265379,60,1.2,2.0,1.188048979248998,0.7493379320078989,0.1144736842105263,0.003449241404034999,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.8368421052631578,0.2995373209704414,0.3040024704911116,60,1.2,2.0,1.188048979248998,0.7546301101255725,0.12552631578947368,0.003890082842840324,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.9105263157894736,0.2961988298999521,0.2876348419567174,60,1.2,2.0,1.188048979248998,0.7594754055899707,0.13657894736842105,0.00435978433388897,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.9842105263157893,0.2737524986018932,0.27161156116059115,60,1.2,2.0,1.188048979248998,0.763943448212242,0.1476315789473684,0.00486239092879655,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
1.0578947368421052,0.24341575461872508,0.25587314240584497,60,1.2,2.0,1.188048979248998,0.7680887636779572,0.1586842105263158,0.0054028626388801584,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
1.131578947368421,0.2421017243268872,0.24036991506837538,60,1.2,2.0,1.188048979248998,0.7719548490310758,0.16973684210526316,0.0059873730442837544,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
1.2052631578947368,0.22891197872180155,0.2250588049245132,60,1.2,2.0,1.188048979248998,0.7755769600095179,0.18078947368421053,0.006623740630756463,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
1.2789473684210526,0.2010621591113402,0.20990073347335153,60,1.2,2.0,1.188048979248998,0.7789840698952091,0.1918421052631579,0.0073220706172796085,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
1.3526315789473684,0.19639547059328472,0.19485821953382942,60,1.2,2.0,1.188048979248998,0.7822002788731106,0.20289473684210527,0.008095743999952807,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
1.4263157894736842,0.1804748420598964,0.17989275487543638,60,1.2,2.0,1.188048979248998,0.7852458490838784,0.21394736842105264,0.008963006868630703,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
1.5,0.15353163924703378,0.16496134222534,60,1.2,2.0,1.188048979248998,0.7881379786698323,0.22499999999999998,0.009949658353825845,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,9
0.1,0.5452863320276424,0.5417084584241596,60,1.2,2.5,1.1896505165283118,0.6326490720615124,0.015,0.00029298604263973014,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.17368421052631577,0.5043415847299565,0.49873373946627414,60,1.2,2.5,1.1896505165283118,0.6643473545378492,0.026052631578947365,0.0005167909452410438,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.24736842105263157,0.4779755581537307,0.46714504572197796,60,1.2,2.5,1.1896505165283118,0.6846524076598393,0.03710526315789473,0.0007477999885997815,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.32105263157894737,0.4514215465162213,0.44088352599587227,60,1.2,2.5,1.1896505165283118,0.6996226033593077,0.0481578947368421,0.0009864924362896895,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.39473684210526316,0.4039440656526871,0.417720759332258,60,1.2,2.5,1.1896505165283118,0.7114858338526256,0.05921052631578947,0.0012333970276386206,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.46842105263157896,0.3872073061097799,0.3965855565089311,60,1.2,2.5,1.1896505165283118,0.7213127030934465,0.07026315789473685,0.0014890990311972716,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.5421052631578946,0.38202988563315043,0.37687953296106386,60,1.2,2.5,1.1896505165283118,0.7297009454917878,0.08131578947368419,0.0017542486017759862,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.6157894736842104,0.3633718951601979,0.3582340356510758,60,1.2,2.5,1.1896505165283118,0.7370184890833236,0.09236842105263156,0.002029570741280877,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.6894736842105262,0.3455560776401673,0.34040560077710685,60,1.2,2.5,1.1896505165283118,0.7435079858721417,0.10342105263157893,0.0023158772474842775,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.763157894736842,0.3617521340697493,0.3232248191632021,60,1.2,2.5,1.1896505165283118,0.7493379320078989,0.1144736842105263,0.0026140811466844726,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.8368421052631578,0.3122777814633473,0.3065688763564156,60,1.2,2.5,1.1896505165283118,0.7546301101255725,0.12552631578947368,0.0029252142568500154,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.9105263157894736,0.3017013712385688,0.29034571483676286,60,1.2,2.5,1.1896505165283118,0.7594754055899707,0.13657894736842105,0.0032504487331571816,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.9842105263157893,0.2840243832724296,0.2744843656374976,60,1.2,2.5,1.1896505165283118,0.763943448212242,0.1476315789473684,0.0035911237312037177,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
1.0578947368421052,0.2654426761174165,0.2589287636043585,60,1.2,2.5,1.1896505165283118,0.7680887636779572,0.1586842105263158,0.0039487787196803275,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
1.131578947368421,0.24048093740818113,0.2436336298545846,60,1.2,2.5,1.1896505165283118,0.7719548490310758,0.16973684210526316,0.004325195537388216,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
1.2052631578947368,0.23615132293716246,0.2285616307322298,60,1.2,2.5,1.1896505165283118,0.7755769600095179,0.18078947368421053,0.004722452102353526,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
1.2789473684210526,0.20595309734918768,0.2136813494945634,60,1.2,2.5,1.1896505165283118,0.7789840698952091,0.1918421052631579,0.005142991875381397,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
1.3526315789473684,0.1965975997746644,0.19896578584206448,60,1.2,2.5,1.1896505165283118,0.7822002788731106,0.20289473684210527,0.005589714971031421,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
1.4263157894736842,0.1795375639924463,0.18439119947073734,60,1.2,2.5,1.1896505165283118,0.7852458490838784,0.21394736842105264,0.006066099552643381,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
1.5,0.1707549127961162,0.16993617140225298,60,1.2,2.5,1.1896505165283118,0.7881379786698323,0.22499999999999998,0.006576366456226565,1.6396516344025467e-06,0.5,0.15,2.5,1.0,0.2625,10
0.1,0.5662132644627046,0.5430666787959695,60,1.2,3.0,1.1909590677649857,0.6326490720615124,0.015,0.00024331690750376648,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.17368421052631577,0.4814583962603045,0.500131048186222,60,1.2,3.0,1.1909590677649857,0.6643473545378492,0.026052631578947365,0.0004280334619672351,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.24736842105263157,0.4754463689691436,0.46858376706539845,60,1.2,3.0,1.1909590677649857,0.6846524076598393,0.03710526315789473,0.0006176298818532463,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.32105263157894737,0.4262390399434035,0.4423661986553,60,1.2,3.0,1.1909590677649857,0.6996226033593077,0.0481578947368421,0.0008123710135358837,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.39473684210526316,0.41453084507130544,0.41925016372919977,60,1.2,3.0,1.1909590677649857,0.7114858338526256,0.05921052631578947,0.0010125438673708308,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.46842105263157896,0.40905425258454664,0.398164746614873,60,1.2,3.0,1.1909590677649857,0.7213127030934465,0.07026315789473685,0.0012184601619293382,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.5421052631578946,0.3791546737463525,0.37851187355539784,60,1.2,3.0,1.1909590677649857,0.7297009454917878,0.08131578947368419,0.0014304592441159224,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.6157894736842104,0.349145798395894,0.35992324617518706,60,1.2,3.0,1.1909590677649857,0.7370184890833236,0.09236842105263156,0.0016489114538435399,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.6894736842105262,0.3350027701516267,0.3421558072442264,60,1.2,3.0,1.1909590677649857,0.7435079858721417,0.10342105263157893,0.0018742220170386605,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.763157894736842,0.33183659346614264,0.3250406159767959,60,1.2,3.0,1.1909590677649857,0.7493379320078989,0.1144736842105263,0.00210683556976464,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.8368421052631578,0.3011517340924015,0.30845540040957287,60,1.2,3.0,1.1909590677649857,0.7546301101255725,0.12552631578947368,0.0023472414403666857,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.9105263157894736,0.29447332085506644,0.2923087349592467,60,1.2,3.0,1.1909590677649857,0.7594754055899707,0.13657894736842105,0.002595979847347283,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.9842105263157893,0.2769861097940727,0.27653039139503455,60,1.2,3.0,1.1909590677649857,0.763943448212242,0.1476315789473684,0.00285364921034077,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
1.0578947368421052,0.2545491752616147,0.2610651787376729,60,1.2,3.0,1.1909590677649857,0.7680887636779572,0.1586842105263158,0.003120914823039884,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
1.131578947368421,0.26730829831754443,0.24586885742429115,60,1.2,3.0,1.1909590677649857,0.7719548490310758,0.16973684210526316,0.003398519204355617,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
1.2052631578947368,0.2372445297611931,0.23090533953801298,60,1.2,3.0,1.1909590677649857,0.7755769600095179,0.18078947368421053,0.003687294533244295,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
1.2789473684210526,0.1958932890483249,0.21614471491490098,60,1.2,3.0,1.1909590677649857,0.7789840698952091,0.1918421052631579,0.003988177691717779,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
1.3526315789473684,0.20342636659609933,0.20156182344840506,60,1.2,3.0,1.1909590677649857,0.7822002788731106,0.20289473684210527,0.004302228601364785,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
1.4263157894736842,0.18051733285390906,0.18713519750159294,60,1.2,3.0,1.1909590677649857,0.7852458490838784,0.21394736842105264,0.004630652758461741,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
1.5,0.1813705932662028,0.17284625991824057,60,1.2,3.0,1.1909590677649857,0.7881379786698323,0.22499999999999998,0.004974829176912923,1.6396516344025467e-06,0.5,0.15,3.0,1.0,0.315,11
0.1,0.5321065595514837,0.5400317669358107,60,1.5,2.0,1.188048979248998,0.6326490720615124,0.015,0.0003681402516750225,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.17368421052631577,0.49584960892137825,0.49699697333604725,60,1.5,2.0,1.188048979248998,0.6643473545378492,0.026052631578947365,0.0006520197961542555,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.24736842105263157,0.47039358948371207,0.4653437166939075,60,1.5,2.0,1.188048979248998,0.6846524076598393,0.03710526315789473,0.0009475917373565669,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.32105263157894737,0.4476701723196749,0.4390126203779737,60,1.5,2.0,1.188048979248998,0.6996226033593077,0.0481578947368421,0.0012558607748745971,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.39473684210526316,0.40377168806842373,0.4157746521389815,60,1.5,2.0,1.188048979248998,0.7114858338526256,0.05921052631578947,0.0015779669416014447,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.46842105263157896,0.39121289484544486,0.39455790720385436,60,1.5,2.0,1.188048979248998,0.7213127030934465,0.07026315789473685,0.0019152110569603496,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.5421052631578946,0.3700137047112711,0.37476315782288067,60,1.5,2.0,1.188048979248998,0.7297009454917878,0.08131578947368419,0.0022690864606454858,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.6157894736842104,0.3494874578038209,0.35602075012955803,60,1.5,2.0,1.188048979248998,0.7370184890833236,0.09236842105263156,0.0026413189834849546,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.6894736842105262,0.3557405652857683,0.33808602288295736,60,1.5,2.0,1.188048979248998,0.7435079858721417,0.10342105263157893,0.003033917862320118,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.763157894736842,0.32483793873614747,0.3207881216265379,60,1.5,2.0,1.188048979248998,0.7493379320078989,0.1144736842105263,0.003449241404034999,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.8368421052631578,0.29139363094776116,0.3040024704911116,60,1.5,2.0,1.188048979248998,0.7546301101255725,0.12552631578947368,0.003890082842840324,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.9105263157894736,0.29681346142726517,0.2876348419567174,60,1.5,2.0,1.188048979248998,0.7594754055899707,0.13657894736842105,0.00435978433388897,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
0.9842105263157893,0.29283312313071747,0.27161156116059115,60,1.5,2.0,1.188048979248998,0.763943448212242,0.1476315789473684,0.00486239092879655,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
1.0578947368421052,0.26619779501135643,0.25587314240584497,60,1.5,2.0,1.188048979248998,0.7680887636779572,0.1586842105263158,0.0054028626388801584,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
1.131578947368421,0.22517621540883526,0.24036991506837538,60,1.5,2.0,1.188048979248998,0.7719548490310758,0.16973684210526316,0.0059873730442837544,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
1.2052631578947368,0.22021646419585067,0.2250588049245132,60,1.5,2.0,1.188048979248998,0.7755769600095179,0.18078947368421053,0.006623740630756463,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
1.2789473684210526,0.22256984496521776,0.20990073347335153,60,1.5,2.0,1.188048979248998,0.7789840698952091,0.1918421052631579,0.0073220706172796085,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
1.3526315789473684,0.1877815248776416,0.19485821953382942,60,1.5,2.0,1.188048979248998,0.7822002788731106,0.20289473684210527,0.008095743999952807,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
1.4263157894736842,0.18433094915689865,0.17989275487543638,60,1.5,2.0,1.188048979248998,0.7852458490838784,0.21394736842105264,0.008963006868630703,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
1.5,0.17270768275963339,0.16496134222534,60,1.5,2.0,1.188048979248998,0.7881379786698323,0.22499999999999998,0.009949658353825845,1.6396516344025467e-06,0.5,0.15,2.0,1.0,0.21,12
