current_density_mA_cm2,temperature_C,electrode_thickness_mm,flow_rate_mL_s,SOC,V_discharge_V,V_charge_V,voltage_efficiency,pumping_power_W,E_nernst_V,eta_act_discharge_V,eta_act_charge_V,eta_ohm_V,eta_mt_V,R_ohm_ohm_cm2,i_L_A_cm2,V_discharge_clean_V,V_charge_clean_V,voltage_efficiency_clean,cycle_id
100.0,25.0,3,50,0.9,1.040114249110542,1.7056952142675907,0.6159168958408421,0.4145898240799174,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.0185,0.0007032797178588192,0.185,3.7034798990404045,1.0458291005996951,1.6999803627784376,0.6152006949600279,99
100.0,25.0,5,10,0.1,0.8179267812175737,1.4762637554042934,0.5550494300534196,0.007585185185185184,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.0225,0.0016000583536885675,0.22499999999999998,1.6562465615116801,0.8151228585857325,1.4790676780361347,0.5511058558645742,100
100.0,25.0,5,10,0.3,0.8897580662520035,1.5431648651820566,0.583588366127088,0.007585185185185184,1.21646146571703,0.3078723513715126,0.3078723513715126,0.0225,0.0016000583536885675,0.22499999999999998,1.6562465615116801,0.8844890559918289,1.548433875442231,0.5712152582164477,101
100.0,25.0,5,10,0.5,0.9233384650752232,1.5966615349247768,0.5668799792552713,0.007585185185185184,1.26,0.3078723513715126,0.3078723513715126,0.0225,0.0016000583536885675,0.22499999999999998,1.6562465615116801,0.9280275902747989,1.5919724097252013,0.5829420061588823,102
100.0,25.0,5,10,0.7,0.9741350543123298,1.63294201425361,0.6001634807307744,0.007585185185185184,1.30353853428297,0.3078723513715126,0.3078723513715126,0.0225,0.0016000583536885675,0.22499999999999998,1.6562465615116801,0.9715661245577688,1.635510944008171,0.5940444043601061,103
100.0,25.0,5,10,0.9,1.060195979417139,1.6856134839609938,0.6168508522391511,0.007585185185185184,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.0225,0.0016000583536885675,0.22499999999999998,1.6562465615116801,1.0409323219638653,1.7048771414142674,0.6105614866185419,104
100.0,25.0,5,20,0.1,0.8212797396990423,1.472910796922825,0.5579065639468589,0.030340740740740738,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.0225,0.0011210054412817672,0.22499999999999998,2.342286349923623,0.8156019114981393,1.478588625123728,0.5516084038789965,105
100.0,25.0,5,20,0.3,0.8882250651607647,1.5446978662732953,0.5826095946139653,0.030340740740740738,1.21646146571703,0.3078723513715126,0.3078723513715126,0.0225,0.0011210054412817672,0.22499999999999998,2.342286349923623,0.8849681089042357,1.5479548225298243,0.5717015096460835,106
100.0,25.0,5,20,0.5,0.932301489289672,1.587698510710328,0.5797398069409049,0.030340740740740738,1.26,0.3078723513715126,0.3078723513715126,0.0225,0.0011210054412817672,0.22499999999999998,2.342286349923623,0.9285066431872057,1.5914933568127945,0.5834184850426773,107
100.0,25.0,5,20,0.7,0.9708610844364756,1.6362159841294643,0.5853223794750746,0.030340740740740738,1.30353853428297,0.3078723513715126,0.3078723513715126,0.0225,0.0011210054412817672,0.22499999999999998,2.342286349923623,0.9720451774701756,1.6350318910957642,0.5945114482254724,108
100.0,25.0,5,20,0.9,1.0418207455732038,1.7039887178049289,0.6050828849436108,0.030340740740740738,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.0225,0.0011210054412817672,0.22499999999999998,2.342286349923623,1.0414113748762721,1.7043980885018606,0.611014165001591,109
100.0,25.0,5,30,0.1,0.8064749918311074,1.4877155447907597,0.5773740593981619,0.06826666666666667,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.0225,0.0009115991453549683,0.22499999999999998,2.8687031943994823,0.8158113177940661,1.478379218827801,0.5518281827858204,110
100.0,25.0,5,30,0.3,0.8771139358442143,1.5558089955898458,0.579763795512018,0.06826666666666667,1.21646146571703,0.3078723513715126,0.3078723513715126,0.0225,0.0009115991453549683,0.22499999999999998,2.8687031943994823,0.8851775152001625,1.5477454162338975,0.5719141571448164,111
100.0,25.0,5,30,0.5,0.9341608024679693,1.5858391975320307,0.57811821405218,0.06826666666666667,1.26,0.3078723513715126,0.3078723513715126,0.0225,0.0009115991453549683,0.22499999999999998,2.8687031943994823,0.9287160494831325,1.5912839505168677,0.5836268562763262,112
100.0,25.0,5,30,0.7,0.9668658598764559,1.640211208689484,0.595480257753794,0.06826666666666667,1.30353853428297,0.3078723513715126,0.3078723513715126,0.0225,0.0009115991453549683,0.22499999999999998,2.8687031943994823,0.9722545837661024,1.6348224847998374,0.5947156910342729,113
100.0,25.0,5,30,0.9,1.0450187699168723,1.7007906934612604,0.6024680762900617,0.06826666666666667,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.0225,0.0009115991453549683,0.22499999999999998,2.8687031943994823,1.041620781172199,1.7041886822059338,0.6112121222539194,114
100.0,25.0,5,50,0.1,0.8171019301694722,1.477088606452395,0.5439829503278242,0.4145898240799174,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.0225,0.0007032797178588192,0.22499999999999998,3.7034798990404045,0.8160196372215623,1.4781708994003049,0.5520468827742598,115
100.0,25.0,5,50,0.3,0.8821278328896297,1.5507950985444303,0.5726472145234122,0.4145898240799174,1.21646146571703,0.3078723513715126,0.3078723513715126,0.0225,0.0007032797178588192,0.22499999999999998,3.7034798990404045,0.8853858346276587,1.5475370968064013,0.5721257580543941,116
100.0,25.0,5,50,0.5,0.9320939640222188,1.5879060359777815,0.6088683580996517,0.4145898240799174,1.26,0.3078723513715126,0.3078723513715126,0.0225,0.0007032797178588192,0.22499999999999998,3.7034798990404045,0.9289243689106287,1.5910756310893714,0.5838342004362271,117
100.0,25.0,5,50,0.7,0.9733951747674457,1.633681893798494,0.570823012656945,0.4145898240799174,1.30353853428297,0.3078723513715126,0.3078723513715126,0.0225,0.0007032797178588192,0.22499999999999998,3.7034798990404045,0.9724629031935986,1.6346141653723412,0.5949189256977262,118
100.0,25.0,5,50,0.9,1.0460912672736762,1.6997181961044565,0.6033166549970349,0.4145898240799174,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.0225,0.0007032797178588192,0.22499999999999998,3.7034798990404045,1.0418291005996951,1.7039803627784376,0.6114091003378308,119
100.0,25.0,7,10,0.1,0.8105491763783981,1.4836413602434693,0.5382534031797318,0.007585185185185184,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0016000583536885675,0.265,1.6562465615116801,0.8111228585857325,1.4830676780361347,0.5469223492617776,120
100.0,25.0,7,10,0.3,0.8848178319626795,1.5481050994713805,0.5728951071681715,0.007585185185185184,1.21646146571703,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0016000583536885675,0.265,1.6562465615116801,0.8804890559918289,1.552433875442231,0.5671668661191834,121
100.0,25.0,7,10,0.5,0.9223550840955941,1.597644915904406,0.5650758401879491,0.007585185185185184,1.26,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0016000583536885675,0.265,1.6562465615116801,0.9240275902747989,1.5959724097252013,0.5789746643764978,122
100.0,25.0,7,10,0.7,0.9642994783949003,1.6427775901710395,0.5845495012877783,0.007585185185185184,1.30353853428297,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0016000583536885675,0.265,1.6562465615116801,0.9675661245577688,1.639510944008171,0.590155331438243,123
100.0,25.0,7,10,0.9,1.03895723051867,1.7068522328594626,0.628216872495182,0.007585185185185184,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0016000583536885675,0.265,1.6562465615116801,1.0369323219638653,1.7088771414142674,0.6067916158710507,124
100.0,25.0,7,20,0.1,0.8161912212334131,1.477999315388454,0.5336174725351092,0.030340740740740738,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0011210054412817672,0.265,2.342286349923623,0.8116019114981393,1.482588625123728,0.5474221896383482,125
100.0,25.0,7,20,0.3,0.8861304352069914,1.5467924962270685,0.5917434800330471,0.030340740740740738,1.21646146571703,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0011210054412817672,0.265,2.342286349923623,0.8809681089042357,1.5519548225298243,0.5676506146410754,126
100.0,25.0,7,20,0.5,0.9220854728228745,1.5979145271771258,0.5618408167102843,0.030340740740740738,1.26,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0011210054412817672,0.265,2.342286349923623,0.9245066431872057,1.5954933568127945,0.579448757489049,127
100.0,25.0,7,20,0.7,0.9645068301420817,1.642570238423858,0.6055853625713549,0.030340740740740738,1.30353853428297,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0011210054412817672,0.265,2.342286349923623,0.9680451774701756,1.6390318910957642,0.5906200988090569,128
100.0,25.0,7,20,0.9,1.0412845451434187,1.704524918234714,0.6126322947698217,0.030340740740740738,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0011210054412817672,0.265,2.342286349923623,1.037411374876272,1.7083980885018606,0.6072421772527301,129
100.0,25.0,7,30,0.1,0.8115136910137571,1.48267684560811,0.5374882855356026,0.06826666666666667,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0009115991453549683,0.265,2.8687031943994823,0.8118113177940661,1.482379218827801,0.5476407841415978,130
100.0,25.0,7,30,0.3,0.8760555769934911,1.556867354440569,0.5310503053933436,0.06826666666666667,1.21646146571703,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0009115991453549683,0.265,2.8687031943994823,0.8811775152001625,1.5517454162338975,0.5678621673256105,131
100.0,25.0,7,30,0.5,0.9184771335733082,1.6015228664266918,0.5767280318475024,0.06826666666666667,1.26,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0009115991453549683,0.265,2.8687031943994823,0.9247160494831325,1.5952839505168677,0.5796560851649808,132
100.0,25.0,7,30,0.7,0.9611038768762993,1.6459731916896405,0.6101126800445945,0.06826666666666667,1.30353853428297,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0009115991453549683,0.265,2.8687031943994823,0.9682545837661024,1.6388224847998374,0.5908233458759038,133
100.0,25.0,7,30,0.9,1.0382744840586293,1.7075349793195034,0.6020932030548758,0.06826666666666667,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0009115991453549683,0.265,2.8687031943994823,1.037620781172199,1.7081886822059338,0.6074392085493906,134
100.0,25.0,7,50,0.1,0.8048403264656652,1.4893502101562022,0.5636505762095807,0.4145898240799174,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0007032797178588192,0.265,3.7034798990404045,0.8120196372215623,1.4821708994003049,0.5478583053749809,135
100.0,25.0,7,50,0.3,0.8814369999327567,1.5514859315013034,0.5812879096310967,0.4145898240799174,1.21646146571703,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0007032797178588192,0.265,3.7034798990404045,0.8813858346276587,1.5515370968064013,0.5680726786628917,136
100.0,25.0,7,50,0.5,0.9272348862819451,1.5927651137180552,0.568479591715865,0.4145898240799174,1.26,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0007032797178588192,0.265,3.7034798990404045,0.9249243689106287,1.5950756310893714,0.5798623907751278,137
100.0,25.0,7,50,0.7,0.9654618188078047,1.641615249758135,0.5933785770650516,0.4145898240799174,1.30353853428297,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0007032797178588192,0.265,3.7034798990404045,0.9684629031935986,1.6386141653723412,0.5910255895862682,138
100.0,25.0,7,50,0.9,1.0359025326153863,1.7099069307627464,0.6084835493136262,0.4145898240799174,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.026500000000000003,0.0007032797178588192,0.265,3.7034798990404045,1.0378291005996951,1.7079803627784376,0.6076352651452143,139
100.0,25.0,10,10,0.1,0.8084335119583378,1.4857570246635294,0.5419167836885285,0.007585185185185184,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0016000583536885675,0.32499999999999996,1.6562465615116801,0.8051228585857325,1.4890676780361347,0.5406892315650644,140
100.0,25.0,10,10,0.3,0.8682999784976947,1.5646229529363653,0.5789325791590414,0.007585185185185184,1.21646146571703,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0016000583536885675,0.32499999999999996,1.6562465615116801,0.8744890559918289,1.558433875442231,0.5611332439393223,141
100.0,25.0,10,10,0.5,0.9082671512771864,1.6117328487228137,0.5975079559686185,0.007585185185185184,1.26,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0016000583536885675,0.32499999999999996,1.6562465615116801,0.9180275902747989,1.6019724097252013,0.5730607997376654,142
100.0,25.0,10,10,0.7,0.9645077105901917,1.642569357975748,0.5825832395320906,0.007585185185185184,1.30353853428297,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0016000583536885675,0.32499999999999996,1.6562465615116801,0.9615661245577688,1.645510944008171,0.5843571737150318,143
100.0,25.0,10,10,0.9,1.0278188243647624,1.7179906390133703,0.6045482611553229,0.007585185185185184,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0016000583536885675,0.32499999999999996,1.6562465615116801,1.0309323219638653,1.7148771414142674,0.6011697847425096,144
100.0,25.0,10,20,0.1,0.8031369068248452,1.491053629797022,0.5389323983160197,0.030340740740740738,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0011210054412817672,0.32499999999999996,2.342286349923623,0.8056019114981393,1.488588625123728,0.5411850513308737,145
100.0,25.0,10,20,0.3,0.8792161193893409,1.5537068120447193,0.5549933727625261,0.030340740740740738,1.21646146571703,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0011210054412817672,0.32499999999999996,2.342286349923623,0.8749681089042357,1.5579548225298243,0.5616132741791914,146
100.0,25.0,10,20,0.5,0.9150420952109024,1.6049579047890978,0.577626539107107,0.030340740740740738,1.26,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0011210054412817672,0.32499999999999996,2.342286349923623,0.9185066431872057,1.6014933568127945,0.5735313476511498,147
100.0,25.0,10,20,0.7,0.9635816750745586,1.6434953934913812,0.5953406114540973,0.030340740740740738,1.30353853428297,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0011210054412817672,0.32499999999999996,2.342286349923623,0.9620451774701756,1.6450318910957642,0.58481855742587,148
100.0,25.0,10,20,0.9,1.03455951908589,1.7112499442922426,0.6113978349706176,0.030340740740740738,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0011210054412817672,0.32499999999999996,2.342286349923623,1.031411374876272,1.7143980885018606,0.6016171983588587,149
100.0,25.0,10,30,0.1,0.8030104125930813,1.4911801240287859,0.532425497833985,0.06826666666666667,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0009115991453549683,0.32499999999999996,2.8687031943994823,0.8058113177940661,1.488379218827801,0.5414018871001819,150
100.0,25.0,10,30,0.3,0.8782293665273299,1.5546935649067302,0.5702201381255257,0.06826666666666667,1.21646146571703,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0009115991453549683,0.32499999999999996,2.8687031943994823,0.8751775152001625,1.5577454162338975,0.561823200427735,151
100.0,25.0,10,30,0.5,0.9193026863996764,1.6006973136003237,0.5734972842199646,0.06826666666666667,1.26,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0009115991453549683,0.32499999999999996,2.8687031943994823,0.9187160494831325,1.6012839505168677,0.5737371246283873,152
100.0,25.0,10,30,0.7,0.9592967268219232,1.6477803417440164,0.5999695231160357,0.06826666666666667,1.30353853428297,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0009115991453549683,0.32499999999999996,2.8687031943994823,0.9622545837661024,1.6448224847998374,0.5850203244778731,153
100.0,25.0,10,30,0.9,1.0306098179100294,1.7151996454681033,0.6083978575712631,0.06826666666666667,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0009115991453549683,0.32499999999999996,2.8687031943994823,1.031620781172199,1.7141886822059338,0.601812852856221,154
100.0,25.0,10,50,0.1,0.8115135214814982,1.482677015140369,0.5392596583200562,0.4145898240799174,1.1470952683109337,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0007032797178588192,0.32499999999999996,3.7034798990404045,0.8060196372215623,1.488170899400305,0.5416176579896622,155
100.0,25.0,10,50,0.3,0.8794533828076619,1.553469548626398,0.5713103026847184,0.4145898240799174,1.21646146571703,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0007032797178588192,0.32499999999999996,3.7034798990404045,0.8753858346276587,1.5575370968064013,0.5620320931184006,156
100.0,25.0,10,50,0.5,0.9190293881187924,1.6009706118812077,0.5889272663833363,0.4145898240799174,1.26,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0007032797178588192,0.32499999999999996,3.7034798990404045,0.9189243689106287,1.6010756310893715,0.5739418869834355,157
100.0,25.0,10,50,0.7,0.9609115694106314,1.6461654991553085,0.5932029605889998,0.4145898240799174,1.30353853428297,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0007032797178588192,0.32499999999999996,3.7034798990404045,0.9624629031935986,1.6446141653723412,0.5852210952930086,158
100.0,25.0,10,50,0.9,1.0311783853278567,1.714631078050276,0.6059105510607292,0.4145898240799174,1.3729047316890663,0.3078723513715126,0.3078723513715126,0.032499999999999994,0.0007032797178588192,0.32499999999999996,3.7034798990404045,1.0318291005996951,1.7139803627784376,0.60200753929704,159
150.0,25.0,3,10,0.1,0.7703398487753823,1.5238506878464848,0.5035625865903772,0.007585185185185184,1.1470952683109337,0.3495421285189448,0.3495421285189448,0.02775,0.0024390761437910057,0.185,1.6562465615116801,0.7673640636481978,1.5268264729736694,0.5025876071913191,160
150.0,25.0,3,10,0.3,0.8471921974327214,1.5857307340013385,0.5156255107604509,0.007585185185185184,1.21646146571703,0.3495421285189448,0.3495421285189448,0.02775,0.0024390761437910057,0.185,1.6562465615116801,0.8367302610542942,1.5961926703797658,0.5242037985647556,161
150.0,25.0,3,10,0.5,0.8741978522733255,1.6458021477266744,0.526035900710114,0.007585185185185184,1.26,0.3495421285189448,0.3495421285189448,0.02775,0.0024390761437910057,0.185,1.6562465615116801,0.8802687953372641,1.6397312046627357,0.536837252858355,162
150.0,25.0,3,10,0.7,0.9277656430900487,1.679311425475891,0.5615289896919884,0.007585185185185184,1.30353853428297,0.3495421285189448,0.3495421285189448,0.02775,0.0024390761437910057,0.185,1.6562465615116801,0.923807329620234,1.6832697389457056,0.548817167115978,163
150.0,25.0,3,10,0.9,0.9963152545726518,1.7494942088054806,0.5737476287969137,0.007585185185185184,1.3729047316890663,0.3495421285189448,0.3495421285189448,0.02775,0.0024390761437910057,0.185,1.6562465615116801,0.9931735270263304,1.752635936351802,0.5666741771218443,164
150.0,25.0,3,20,0.1,0.7636164680516329,1.5305740685702345,0.5031916289269698,0.030340740740740738,1.1470952683109337,0.3495421285189448,0.3495421285189448,0.02775,0.0017003998829268293,0.185,2.342286349923623,0.768102739909062,1.5260877967128053,0.5033149085940901,165
150.0,25.0,3,20,0.3,0.8340831287575978,1.5988398026764623,0.525705297465653,0.030340740740740738,1.21646146571703,0.3495421285189448,0.3495421285189448,0.02775,0.0017003998829268293,0.185,2.342286349923623,0.8374689373151584,1.5954539941189017,0.5249094868308348,166
150.0,25.0,3,20,0.5,0.8802721846906176,1.6397278153093824,0.5480130088761294,0.030340740740740738,1.26,0.3495421285189448,0.3495421285189448,0.02775,0.0017003998829268293,0.185,2.342286349923623,0.8810074715981283,1.6389925284018716,0.5375298888379741,167
150.0,25.0,3,20,0.7,0.9229390766728333,1.6841379918931065,0.5404249724263228,0.030340740740740738,1.30353853428297,0.3495421285189448,0.3495421285189448,0.02775,0.0017003998829268293,0.185,2.342286349923623,0.9245460058810983,1.6825310626848415,0.5494971393905712,168
150.0,25.0,3,20,0.9,0.9910935805231748,1.7547158828549578,0.5720201625668903,0.030340740740740738,1.3729047316890663,0.3495421285189448,0.3495421285189448,0.02775,0.0017003998829268293,0.185,2.342286349923623,0.9939122032871947,1.751897260090938,0.5673347552559117,169
150.0,25.0,3,30,0.1,0.7696417538650001,1.5245487827568671,0.4953488592501409,0.06826666666666667,1.1470952683109337,0.3495421285189448,0.3495421285189448,0.02775,0.0013798219844482274,0.185,2.8687031943994823,0.7684233178075406,1.5257672188143268,0.503630769053147,170
150.0,25.0,3,30,0.3,0.8352547993367814,1.5976681320972788,0.5277891586683144,0.06826666666666667,1.21646146571703,0.3495421285189448,0.3495421285189448,0.02775,0.0013798219844482274,0.185,2.8687031943994823,0.837789515213637,1.5951334162204232,0.5252159516529539,171
150.0,25.0,3,30,0.5,0.8824882991833951,1.637511700816605,0.5327639029922014,0.06826666666666667,1.26,0.3495421285189448,0.3495421285189448,0.02775,0.0013798219844482274,0.185,2.8687031943994823,0.8813280494966069,1.638671950503393,0.537830680036884,172
150.0,25.0,3,30,0.7,0.9178292649076941,1.689247803658246,0.5338695101134889,0.06826666666666667,1.30353853428297,0.3495421285189448,0.3495421285189448,0.02775,0.0013798219844482274,0.185,2.8687031943994823,0.9248665837795769,1.682210484786363,0.5497924261820499,173
150.0,25.0,3,30,0.9,0.993165545427114,1.7526439179510187,0.5594655233903983,0.06826666666666667,1.3729047316890663,0.3495421285189448,0.3495421285189448,0.02775,0.0013798219844482274,0.185,2.8687031943994823,0.9942327811856733,1.7515766821924594,0.567621612741034,174
150.0,25.0,3,50,0.1,0.7761176479879757,1.5180728886338914,0.5070773748149889,0.4145898240799174,1.1470952683109337,0.3495421285189448,0.3495421285189448,0.02775,0.0010622728887608043,0.185,3.7034798990404045,0.768740866903228,1.5254496697186393,0.5039437761620925,175
150.0,25.0,3,50,0.3,0.8373073716595072,1.5956155597745527,0.5345339820488623,0.4145898240799174,1.21646146571703,0.3495421285189448,0.3495421285189448,0.02775,0.0010622728887608043,0.185,3.7034798990404045,0.8381070643093244,1.5948158671247357,0.5255196424778067,176
150.0,25.0,3,50,0.5,0.8766329517691053,1.6433670482308946,0.5379240820637275,0.4145898240799174,1.26,0.3495421285189448,0.3495421285189448,0.02775,0.0010622728887608043,0.185,3.7034798990404045,0.8816455985922943,1.6383544014077056,0.5381287454257562,177
150.0,25.0,3,50,0.7,0.9237408396806636,1.6833362288852762,0.5498813581151504,0.4145898240799174,1.30353853428297,0.3495421285189448,0.3495421285189448,0.02775,0.0010622728887608043,0.185,3.7034798990404045,0.9251841328752642,1.6818929356906756,0.5500850340960223,178
150.0,25.0,3,50,0.9,0.990414175563599,1.7553952878145336,0.5715713388039713,0.4145898240799174,1.3729047316890663,0.3495421285189448,0.3495421285189448,0.02775,0.0010622728887608043,0.185,3.7034798990404045,0.9945503302813606,1.751259133096772,0.5679058635501222,179
150.0,25.0,5,10,0.1,0.7690277582132108,1.5251627784086565,0.5018652226212535,0.007585185185185184,1.1470952683109337,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0024390761437910057,0.22499999999999998,1.6562465615116801,0.7613640636481979,1.5328264729736694,0.4967059723147647,180
150.0,25.0,5,10,0.3,0.832738819664789,1.600184111769271,0.5173680228654511,0.007585185185185184,1.21646146571703,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0024390761437910057,0.22499999999999998,1.6562465615116801,0.8307302610542943,1.6021926703797658,0.5184958565921958,181
150.0,25.0,5,10,0.5,0.872262692977835,1.6477373070221648,0.5385668206028541,0.007585185185185184,1.26,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0024390761437910057,0.22499999999999998,1.6562465615116801,0.8742687953372642,1.6457312046627357,0.5312342579761866,182
150.0,25.0,5,10,0.7,0.9178702916241431,1.6892067769417967,0.5457510916178396,0.007585185185185184,1.30353853428297,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0024390761437910057,0.22499999999999998,1.6562465615116801,0.9178073296202341,1.6892697389457056,0.5433160308625721,183
150.0,25.0,5,10,0.9,0.9833084781070532,1.7625009852710793,0.562425668528293,0.007585185185185184,1.3729047316890663,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0024390761437910057,0.22499999999999998,1.6562465615116801,0.9871735270263305,1.758635936351802,0.5613290997988875,184
150.0,25.0,5,20,0.1,0.7645927313652894,1.529597805256578,0.4976714304259669,0.030340740740740738,1.1470952683109337,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0017003998829268293,0.22499999999999998,2.342286349923623,0.7621027399090621,1.5320877967128053,0.4974275896878778,185
150.0,25.0,5,20,0.3,0.8362652914455845,1.5966576399884755,0.5342648350352387,0.030340740740740738,1.21646146571703,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0017003998829268293,0.22499999999999998,2.342286349923623,0.8314689373151585,1.6014539941189017,0.5191962681217211,186
150.0,25.0,5,20,0.5,0.8711707337836881,1.6488292662163118,0.554828347606872,0.030340740740740738,1.26,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0017003998829268293,0.22499999999999998,2.342286349923623,0.8750074715981284,1.6449925284018716,0.5319218516136409,187
150.0,25.0,5,20,0.7,0.9194627159097901,1.6876143526561498,0.5534818750264717,0.030340740740740738,1.30353853428297,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0017003998829268293,0.22499999999999998,2.342286349923623,0.9185460058810984,1.6885310626848415,0.5439911803698584,188
150.0,25.0,5,20,0.9,0.983870711860419,1.7619387515177136,0.5865979130340344,0.030340740740740738,1.3729047316890663,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0017003998829268293,0.22499999999999998,2.342286349923623,0.9879122032871948,1.757897260090938,0.5619851772430028,189
150.0,25.0,5,30,0.1,0.7594263545803206,1.534764182041547,0.4893817013062657,0.06826666666666667,1.1470952683109337,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0013798219844482274,0.22499999999999998,2.8687031943994823,0.7624233178075407,1.5317672188143268,0.49774098077232576,190
150.0,25.0,5,30,0.3,0.8291607401052333,1.603762191328827,0.49743314532524374,0.06826666666666667,1.21646146571703,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0013798219844482274,0.22499999999999998,2.8687031943994823,0.8317895152136371,1.6011334162204232,0.5195004406173278,191
150.0,25.0,5,30,0.5,0.8760800184289881,1.6439199815710122,0.5241399337988463,0.06826666666666667,1.26,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0013798219844482274,0.22499999999999998,2.8687031943994823,0.875328049496607,1.644671950503393,0.5322204523696601,192
150.0,25.0,5,30,0.7,0.9282474379756565,1.6788296305902837,0.5480046208903999,0.06826666666666667,1.30353853428297,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0013798219844482274,0.22499999999999998,2.8687031943994823,0.918866583779577,1.688210484786363,0.5442843721562695,193
150.0,25.0,5,30,0.9,0.9853482629073613,1.7604612004707714,0.5729579774509761,0.06826666666666667,1.3729047316890663,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0013798219844482274,0.22499999999999998,2.8687031943994823,0.9882327811856734,1.7575766821924594,0.56227007970595,194
150.0,25.0,5,50,0.1,0.7652004627607606,1.5289900738611066,0.48910240408722394,0.4145898240799174,1.1470952683109337,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0010622728887608043,0.22499999999999998,3.7034798990404045,0.7627408669032281,1.5314496697186393,0.4980515403051804,195
150.0,25.0,5,50,0.3,0.8412643581385962,1.591658573295464,0.5060766658956698,0.4145898240799174,1.21646146571703,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0010622728887608043,0.22499999999999998,3.7034798990404045,0.8321070643093245,1.6008158671247357,0.519801859413033,196
150.0,25.0,5,50,0.5,0.8732997203317708,1.646700279668229,0.5450777696311943,0.4145898240799174,1.26,0.3495421285189448,0.3495421285189448,0.033749999999999995,0.0010622728887608043,0.22499999999999998,3.7034798990404045,0.8756455985922944,1.6443544014077056,0.532516346745366,197
