cycle_id,cycle_number,phase,flow_rate_mL_min,temperature_K,soc,cell_voltage_V,stack_voltage_V,current_A,power_kW,source
27,8,discharge,60,318.15,0.3654,1.11809,44.724,-100.0,4.472,Aspen_Plus_v14
27,8,discharge,60,318.15,0.3449,1.11526,44.61,-100.0,4.461,Aspen_Plus_v14
27,8,discharge,60,318.15,0.3245,1.10707,44.283,-100.0,4.428,Aspen_Plus_v14
27,8,discharge,60,318.15,0.3041,1.11345,44.538,-100.0,4.454,Aspen_Plus_v14
27,8,discharge,60,318.15,0.2836,1.11131,44.453,-100.0,4.445,Aspen_Plus_v14
27,8,discharge,60,318.15,0.2632,1.11292,44.517,-100.0,4.452,Aspen_Plus_v14
27,8,discharge,60,318.15,0.2427,1.11199,44.479,-100.0,4.448,Aspen_Plus_v14
27,8,discharge,60,318.15,0.2223,1.11455,44.582,-100.0,4.458,Aspen_Plus_v14
27,8,discharge,60,318.15,0.2019,1.11389,44.556,-100.0,4.456,Aspen_Plus_v14
27,8,discharge,60,318.15,0.1814,1.11732,44.693,-100.0,4.469,Aspen_Plus_v14
27,8,discharge,60,318.15,0.161,1.11357,44.543,-100.0,4.454,Aspen_Plus_v14
27,8,discharge,60,318.15,0.1405,1.12143,44.857,-100.0,4.486,Aspen_Plus_v14
27,8,discharge,60,318.15,0.1201,1.11558,44.623,-100.0,4.462,Aspen_Plus_v14
27,8,discharge,60,318.15,0.0997,1.12037,44.815,-100.0,4.481,Aspen_Plus_v14
28,9,charge,60,318.15,0.0996,1.40862,56.345,100.0,5.634,Aspen_Plus_v14
28,9,charge,60,318.15,0.12,1.40165,56.066,100.0,5.607,Aspen_Plus_v14
28,9,charge,60,318.15,0.1405,1.41123,56.449,100.0,5.645,Aspen_Plus_v14
28,9,charge,60,318.15,0.1609,1.41094,56.438,100.0,5.644,Aspen_Plus_v14
28,9,charge,60,318.15,0.1813,1.39066,55.626,100.0,5.563,Aspen_Plus_v14
28,9,charge,60,318.15,0.2018,1.40227,56.091,100.0,5.609,Aspen_Plus_v14
28,9,charge,60,318.15,0.2222,1.41223,56.489,100.0,5.649,Aspen_Plus_v14
28,9,charge,60,318.15,0.2426,1.41029,56.412,100.0,5.641,Aspen_Plus_v14
28,9,charge,60,318.15,0.263,1.39771,55.909,100.0,5.591,Aspen_Plus_v14
28,9,charge,60,318.15,0.2835,1.40931,56.372,100.0,5.637,Aspen_Plus_v14
28,9,charge,60,318.15,0.3039,1.41365,56.546,100.0,5.655,Aspen_Plus_v14
28,9,charge,60,318.15,0.3243,1.40805,56.322,100.0,5.632,Aspen_Plus_v14
28,9,charge,60,318.15,0.3448,1.39764,55.906,100.0,5.591,Aspen_Plus_v14
28,9,charge,60,318.15,0.3652,1.4011,56.044,100.0,5.604,Aspen_Plus_v14
28,9,charge,60,318.15,0.3856,1.40702,56.281,100.0,5.628,Aspen_Plus_v14
28,9,charge,60,318.15,0.4061,1.40394,56.158,100.0,5.616,Aspen_Plus_v14
28,9,charge,60,318.15,0.4265,1.41141,56.456,100.0,5.646,Aspen_Plus_v14
28,9,charge,60,318.15,0.4469,1.40867,56.347,100.0,5.635,Aspen_Plus_v14
28,9,charge,60,318.15,0.4674,1.41483,56.593,100.0,5.659,Aspen_Plus_v14
28,9,charge,60,318.15,0.4878,1.41012,56.405,100.0,5.64,Aspen_Plus_v14
28,9,charge,60,318.15,0.5082,1.40778,56.311,100.0,5.631,Aspen_Plus_v14
28,9,charge,60,318.15,0.5286,1.40345,56.138,100.0,5.614,Aspen_Plus_v14
28,9,charge,60,318.15,0.5491,1.41204,56.482,100.0,5.648,Aspen_Plus_v14
28,9,charge,60,318.15,0.5695,1.40504,56.202,100.0,5.62,Aspen_Plus_v14
28,9,charge,60,318.15,0.5899,1.39989,55.995,100.0,5.6,Aspen_Plus_v14
28,9,charge,60,318.15,0.6104,1.40526,56.21,100.0,5.621,Aspen_Plus_v14
28,9,charge,60,318.15,0.6308,1.40456,56.182,100.0,5.618,Aspen_Plus_v14
28,9,charge,60,318.15,0.6512,1.40005,56.002,100.0,5.6,Aspen_Plus_v14
28,9,charge,60,318.15,0.6717,1.40916,56.366,100.0,5.637,Aspen_Plus_v14
28,9,charge,60,318.15,0.6921,1.40431,56.173,100.0,5.617,Aspen_Plus_v14
28,9,charge,60,318.15,0.7125,1.40699,56.28,100.0,5.628,Aspen_Plus_v14
28,9,charge,60,318.15,0.733,1.40111,56.044,100.0,5.604,Aspen_Plus_v14
28,9,charge,60,318.15,0.7534,1.40419,56.168,100.0,5.617,Aspen_Plus_v14
28,9,charge,60,318.15,0.7738,1.40889,56.356,100.0,5.636,Aspen_Plus_v14
28,9,charge,60,318.15,0.7942,1.40378,56.151,100.0,5.615,Aspen_Plus_v14
28,9,charge,60,318.15,0.8147,1.40319,56.128,100.0,5.613,Aspen_Plus_v14
28,9,charge,60,318.15,0.8351,1.41594,56.638,100.0,5.664,Aspen_Plus_v14
28,9,charge,60,318.15,0.8555,1.4066,56.264,100.0,5.626,Aspen_Plus_v14
28,9,charge,60,318.15,0.876,1.40868,56.347,100.0,5.635,Aspen_Plus_v14
28,9,charge,60,318.15,0.8964,1.40875,56.35,100.0,5.635,Aspen_Plus_v14
28,9,discharge,60,318.15,0.8964,1.11347,44.539,-100.0,4.454,Aspen_Plus_v14
28,9,discharge,60,318.15,0.876,1.11562,44.625,-100.0,4.462,Aspen_Plus_v14
28,9,discharge,60,318.15,0.8555,1.10812,44.325,-100.0,4.432,Aspen_Plus_v14
28,9,discharge,60,318.15,0.8351,1.12022,44.809,-100.0,4.481,Aspen_Plus_v14
28,9,discharge,60,318.15,0.8147,1.11922,44.769,-100.0,4.477,Aspen_Plus_v14
28,9,discharge,60,318.15,0.7942,1.11393,44.557,-100.0,4.456,Aspen_Plus_v14
28,9,discharge,60,318.15,0.7738,1.11301,44.521,-100.0,4.452,Aspen_Plus_v14
28,9,discharge,60,318.15,0.7534,1.10679,44.271,-100.0,4.427,Aspen_Plus_v14
28,9,discharge,60,318.15,0.733,1.11813,44.725,-100.0,4.473,Aspen_Plus_v14
28,9,discharge,60,318.15,0.7125,1.11171,44.468,-100.0,4.447,Aspen_Plus_v14
28,9,discharge,60,318.15,0.6921,1.11603,44.641,-100.0,4.464,Aspen_Plus_v14
28,9,discharge,60,318.15,0.6717,1.10578,44.231,-100.0,4.423,Aspen_Plus_v14
28,9,discharge,60,318.15,0.6512,1.11614,44.646,-100.0,4.465,Aspen_Plus_v14
28,9,discharge,60,318.15,0.6308,1.11211,44.484,-100.0,4.448,Aspen_Plus_v14
28,9,discharge,60,318.15,0.6104,1.11304,44.522,-100.0,4.452,Aspen_Plus_v14
28,9,discharge,60,318.15,0.5899,1.10589,44.236,-100.0,4.424,Aspen_Plus_v14
28,9,discharge,60,318.15,0.5695,1.11638,44.655,-100.0,4.466,Aspen_Plus_v14
28,9,discharge,60,318.15,0.5491,1.10992,44.397,-100.0,4.44,Aspen_Plus_v14
28,9,discharge,60,318.15,0.5286,1.11275,44.51,-100.0,4.451,Aspen_Plus_v14
28,9,discharge,60,318.15,0.5082,1.117,44.68,-100.0,4.468,Aspen_Plus_v14
28,9,discharge,60,318.15,0.4878,1.11255,44.502,-100.0,4.45,Aspen_Plus_v14
28,9,discharge,60,318.15,0.4674,1.12291,44.917,-100.0,4.492,Aspen_Plus_v14
28,9,discharge,60,318.15,0.4469,1.10849,44.34,-100.0,4.434,Aspen_Plus_v14
28,9,discharge,60,318.15,0.4265,1.11419,44.567,-100.0,4.457,Aspen_Plus_v14
28,9,discharge,60,318.15,0.4061,1.11505,44.602,-100.0,4.46,Aspen_Plus_v14
28,9,discharge,60,318.15,0.3856,1.10789,44.316,-100.0,4.432,Aspen_Plus_v14
28,9,discharge,60,318.15,0.3652,1.11342,44.537,-100.0,4.454,Aspen_Plus_v14
28,9,discharge,60,318.15,0.3448,1.11201,44.48,-100.0,4.448,Aspen_Plus_v14
28,9,discharge,60,318.15,0.3243,1.11411,44.564,-100.0,4.456,Aspen_Plus_v14
28,9,discharge,60,318.15,0.3039,1.11525,44.61,-100.0,4.461,Aspen_Plus_v14
28,9,discharge,60,318.15,0.2835,1.11997,44.799,-100.0,4.48,Aspen_Plus_v14
28,9,discharge,60,318.15,0.263,1.11442,44.577,-100.0,4.458,Aspen_Plus_v14
28,9,discharge,60,318.15,0.2426,1.11572,44.629,-100.0,4.463,Aspen_Plus_v14
28,9,discharge,60,318.15,0.2222,1.12048,44.819,-100.0,4.482,Aspen_Plus_v14
28,9,discharge,60,318.15,0.2018,1.10506,44.202,-100.0,4.42,Aspen_Plus_v14
28,9,discharge,60,318.15,0.1813,1.11168,44.467,-100.0,4.447,Aspen_Plus_v14
28,9,discharge,60,318.15,0.1609,1.11317,44.527,-100.0,4.453,Aspen_Plus_v14
28,9,discharge,60,318.15,0.1405,1.10521,44.208,-100.0,4.421,Aspen_Plus_v14
28,9,discharge,60,318.15,0.12,1.11337,44.535,-100.0,4.453,Aspen_Plus_v14
28,9,discharge,60,318.15,0.0996,1.1012,44.048,-100.0,4.405,Aspen_Plus_v14
29,10,charge,60,318.15,0.0996,1.40854,56.342,100.0,5.634,Aspen_Plus_v14
29,10,charge,60,318.15,0.12,1.39763,55.905,100.0,5.591,Aspen_Plus_v14
29,10,charge,60,318.15,0.1404,1.39876,55.95,100.0,5.595,Aspen_Plus_v14
29,10,charge,60,318.15,0.1608,1.40764,56.306,100.0,5.631,Aspen_Plus_v14
29,10,charge,60,318.15,0.1812,1.39668,55.867,100.0,5.587,Aspen_Plus_v14
29,10,charge,60,318.15,0.2017,1.41529,56.611,100.0,5.661,Aspen_Plus_v14
29,10,charge,60,318.15,0.2221,1.4056,56.224,100.0,5.622,Aspen_Plus_v14
29,10,charge,60,318.15,0.2425,1.40453,56.181,100.0,5.618,Aspen_Plus_v14
29,10,charge,60,318.15,0.2629,1.41103,56.441,100.0,5.644,Aspen_Plus_v14
29,10,charge,60,318.15,0.2833,1.40462,56.185,100.0,5.618,Aspen_Plus_v14
29,10,charge,60,318.15,0.3038,1.40622,56.249,100.0,5.625,Aspen_Plus_v14
29,10,charge,60,318.15,0.3242,1.40424,56.169,100.0,5.617,Aspen_Plus_v14
29,10,charge,60,318.15,0.3446,1.40251,56.1,100.0,5.61,Aspen_Plus_v14
29,10,charge,60,318.15,0.365,1.40687,56.275,100.0,5.627,Aspen_Plus_v14
29,10,charge,60,318.15,0.3854,1.40764,56.306,100.0,5.631,Aspen_Plus_v14
29,10,charge,60,318.15,0.4059,1.39865,55.946,100.0,5.595,Aspen_Plus_v14
29,10,charge,60,318.15,0.4263,1.40061,56.024,100.0,5.602,Aspen_Plus_v14
29,10,charge,60,318.15,0.4467,1.40172,56.069,100.0,5.607,Aspen_Plus_v14
29,10,charge,60,318.15,0.4671,1.40487,56.195,100.0,5.619,Aspen_Plus_v14
29,10,charge,60,318.15,0.4875,1.40675,56.27,100.0,5.627,Aspen_Plus_v14
29,10,charge,60,318.15,0.508,1.4158,56.632,100.0,5.663,Aspen_Plus_v14
29,10,charge,60,318.15,0.5284,1.40639,56.256,100.0,5.626,Aspen_Plus_v14
29,10,charge,60,318.15,0.5488,1.40415,56.166,100.0,5.617,Aspen_Plus_v14
29,10,charge,60,318.15,0.5692,1.40144,56.058,100.0,5.606,Aspen_Plus_v14
29,10,charge,60,318.15,0.5896,1.40994,56.398,100.0,5.64,Aspen_Plus_v14
29,10,charge,60,318.15,0.6101,1.40496,56.198,100.0,5.62,Aspen_Plus_v14
29,10,charge,60,318.15,0.6305,1.40673,56.269,100.0,5.627,Aspen_Plus_v14
29,10,charge,60,318.15,0.6509,1.40501,56.201,100.0,5.62,Aspen_Plus_v14
29,10,charge,60,318.15,0.6713,1.40777,56.311,100.0,5.631,Aspen_Plus_v14
29,10,charge,60,318.15,0.6917,1.40741,56.296,100.0,5.63,Aspen_Plus_v14
29,10,charge,60,318.15,0.7122,1.40689,56.275,100.0,5.628,Aspen_Plus_v14
29,10,charge,60,318.15,0.7326,1.40504,56.201,100.0,5.62,Aspen_Plus_v14
29,10,charge,60,318.15,0.753,1.40548,56.219,100.0,5.622,Aspen_Plus_v14
29,10,charge,60,318.15,0.7734,1.40693,56.277,100.0,5.628,Aspen_Plus_v14
29,10,charge,60,318.15,0.7938,1.3954,55.816,100.0,5.582,Aspen_Plus_v14
29,10,charge,60,318.15,0.8143,1.40485,56.194,100.0,5.619,Aspen_Plus_v14
29,10,charge,60,318.15,0.8347,1.40992,56.397,100.0,5.64,Aspen_Plus_v14
29,10,charge,60,318.15,0.8551,1.40262,56.105,100.0,5.61,Aspen_Plus_v14
29,10,charge,60,318.15,0.8755,1.39457,55.783,100.0,5.578,Aspen_Plus_v14
29,10,charge,60,318.15,0.896,1.39809,55.924,100.0,5.592,Aspen_Plus_v14
29,10,discharge,60,318.15,0.896,1.11336,44.534,-100.0,4.453,Aspen_Plus_v14
29,10,discharge,60,318.15,0.8755,1.10938,44.375,-100.0,4.438,Aspen_Plus_v14
29,10,discharge,60,318.15,0.8551,1.11365,44.546,-100.0,4.455,Aspen_Plus_v14
29,10,discharge,60,318.15,0.8347,1.11289,44.516,-100.0,4.452,Aspen_Plus_v14
29,10,discharge,60,318.15,0.8143,1.11064,44.425,-100.0,4.443,Aspen_Plus_v14
29,10,discharge,60,318.15,0.7938,1.10841,44.336,-100.0,4.434,Aspen_Plus_v14
29,10,discharge,60,318.15,0.7734,1.11396,44.558,-100.0,4.456,Aspen_Plus_v14
29,10,discharge,60,318.15,0.753,1.11333,44.533,-100.0,4.453,Aspen_Plus_v14
29,10,discharge,60,318.15,0.7326,1.11236,44.495,-100.0,4.449,Aspen_Plus_v14
29,10,discharge,60,318.15,0.7122,1.11735,44.694,-100.0,4.469,Aspen_Plus_v14
29,10,discharge,60,318.15,0.6917,1.11399,44.56,-100.0,4.456,Aspen_Plus_v14
29,10,discharge,60,318.15,0.6713,1.11,44.4,-100.0,4.44,Aspen_Plus_v14
29,10,discharge,60,318.15,0.6509,1.11119,44.448,-100.0,4.445,Aspen_Plus_v14
29,10,discharge,60,318.15,0.6305,1.11267,44.507,-100.0,4.451,Aspen_Plus_v14
29,10,discharge,60,318.15,0.6101,1.1136,44.544,-100.0,4.454,Aspen_Plus_v14
29,10,discharge,60,318.15,0.5896,1.11967,44.787,-100.0,4.479,Aspen_Plus_v14
29,10,discharge,60,318.15,0.5692,1.12142,44.857,-100.0,4.486,Aspen_Plus_v14
29,10,discharge,60,318.15,0.5488,1.11064,44.426,-100.0,4.443,Aspen_Plus_v14
29,10,discharge,60,318.15,0.5284,1.10789,44.315,-100.0,4.432,Aspen_Plus_v14
29,10,discharge,60,318.15,0.508,1.11027,44.411,-100.0,4.441,Aspen_Plus_v14
29,10,discharge,60,318.15,0.4875,1.11508,44.603,-100.0,4.46,Aspen_Plus_v14
29,10,discharge,60,318.15,0.4671,1.11715,44.686,-100.0,4.469,Aspen_Plus_v14
29,10,discharge,60,318.15,0.4467,1.11094,44.438,-100.0,4.444,Aspen_Plus_v14
29,10,discharge,60,318.15,0.4263,1.10841,44.336,-100.0,4.434,Aspen_Plus_v14
29,10,discharge,60,318.15,0.4059,1.11489,44.596,-100.0,4.46,Aspen_Plus_v14
29,10,discharge,60,318.15,0.3854,1.1161,44.644,-100.0,4.464,Aspen_Plus_v14
29,10,discharge,60,318.15,0.365,1.11816,44.726,-100.0,4.473,Aspen_Plus_v14
29,10,discharge,60,318.15,0.3446,1.10979,44.392,-100.0,4.439,Aspen_Plus_v14
29,10,discharge,60,318.15,0.3242,1.11463,44.585,-100.0,4.459,Aspen_Plus_v14
29,10,discharge,60,318.15,0.3038,1.10482,44.193,-100.0,4.419,Aspen_Plus_v14
29,10,discharge,60,318.15,0.2833,1.11245,44.498,-100.0,4.45,Aspen_Plus_v14
29,10,discharge,60,318.15,0.2629,1.11658,44.663,-100.0,4.466,Aspen_Plus_v14
29,10,discharge,60,318.15,0.2425,1.1204,44.816,-100.0,4.482,Aspen_Plus_v14
29,10,discharge,60,318.15,0.2221,1.11449,44.58,-100.0,4.458,Aspen_Plus_v14
29,10,discharge,60,318.15,0.2017,1.11177,44.471,-100.0,4.447,Aspen_Plus_v14
29,10,discharge,60,318.15,0.1812,1.10595,44.238,-100.0,4.424,Aspen_Plus_v14
29,10,discharge,60,318.15,0.1608,1.11413,44.565,-100.0,4.457,Aspen_Plus_v14
29,10,discharge,60,318.15,0.1404,1.11614,44.646,-100.0,4.465,Aspen_Plus_v14
29,10,discharge,60,318.15,0.12,1.11805,44.722,-100.0,4.472,Aspen_Plus_v14
29,10,discharge,60,318.15,0.0996,1.1142,44.568,-100.0,4.457,Aspen_Plus_v14
30,1,charge,80,298.15,0.1,1.43763,57.505,100.0,5.751,Aspen_Plus_v14
30,1,charge,80,298.15,0.1205,1.44517,57.807,100.0,5.781,Aspen_Plus_v14
30,1,charge,80,298.15,0.141,1.45085,58.034,100.0,5.803,Aspen_Plus_v14
30,1,charge,80,298.15,0.1615,1.44109,57.644,100.0,5.764,Aspen_Plus_v14
30,1,charge,80,298.15,0.1821,1.43839,57.536,100.0,5.754,Aspen_Plus_v14
30,1,charge,80,298.15,0.2026,1.44075,57.63,100.0,5.763,Aspen_Plus_v14
30,1,charge,80,298.15,0.2231,1.44234,57.693,100.0,5.769,Aspen_Plus_v14
30,1,charge,80,298.15,0.2436,1.43979,57.591,100.0,5.759,Aspen_Plus_v14
30,1,charge,80,298.15,0.2641,1.44593,57.837,100.0,5.784,Aspen_Plus_v14
30,1,charge,80,298.15,0.2846,1.44456,57.782,100.0,5.778,Aspen_Plus_v14
30,1,charge,80,298.15,0.3051,1.44073,57.629,100.0,5.763,Aspen_Plus_v14
30,1,charge,80,298.15,0.3256,1.4423,57.692,100.0,5.769,Aspen_Plus_v14
30,1,charge,80,298.15,0.3462,1.43471,57.388,100.0,5.739,Aspen_Plus_v14
30,1,charge,80,298.15,0.3667,1.44401,57.76,100.0,5.776,Aspen_Plus_v14
30,1,charge,80,298.15,0.3872,1.43543,57.417,100.0,5.742,Aspen_Plus_v14
30,1,charge,80,298.15,0.4077,1.44102,57.641,100.0,5.764,Aspen_Plus_v14
30,1,charge,80,298.15,0.4282,1.4401,57.604,100.0,5.76,Aspen_Plus_v14
30,1,charge,80,298.15,0.4487,1.44474,57.789,100.0,5.779,Aspen_Plus_v14
30,1,charge,80,298.15,0.4692,1.44018,57.607,100.0,5.761,Aspen_Plus_v14
30,1,charge,80,298.15,0.4897,1.44217,57.687,100.0,5.769,Aspen_Plus_v14
30,1,charge,80,298.15,0.5103,1.44988,57.995,100.0,5.8,Aspen_Plus_v14
30,1,charge,80,298.15,0.5308,1.43456,57.382,100.0,5.738,Aspen_Plus_v14
30,1,charge,80,298.15,0.5513,1.44297,57.719,100.0,5.772,Aspen_Plus_v14
30,1,charge,80,298.15,0.5718,1.44672,57.869,100.0,5.787,Aspen_Plus_v14
30,1,charge,80,298.15,0.5923,1.43926,57.571,100.0,5.757,Aspen_Plus_v14
30,1,charge,80,298.15,0.6128,1.44251,57.7,100.0,5.77,Aspen_Plus_v14
30,1,charge,80,298.15,0.6333,1.4356,57.424,100.0,5.742,Aspen_Plus_v14
30,1,charge,80,298.15,0.6538,1.43436,57.374,100.0,5.737,Aspen_Plus_v14
30,1,charge,80,298.15,0.6744,1.44601,57.841,100.0,5.784,Aspen_Plus_v14
30,1,charge,80,298.15,0.6949,1.44077,57.631,100.0,5.763,Aspen_Plus_v14
30,1,charge,80,298.15,0.7154,1.43584,57.434,100.0,5.743,Aspen_Plus_v14
30,1,charge,80,298.15,0.7359,1.44004,57.601,100.0,5.76,Aspen_Plus_v14
30,1,charge,80,298.15,0.7564,1.44543,57.817,100.0,5.782,Aspen_Plus_v14
30,1,charge,80,298.15,0.7769,1.44516,57.806,100.0,5.781,Aspen_Plus_v14
30,1,charge,80,298.15,0.7974,1.44764,57.906,100.0,5.791,Aspen_Plus_v14
30,1,charge,80,298.15,0.8179,1.43988,57.595,100.0,5.76,Aspen_Plus_v14
30,1,charge,80,298.15,0.8385,1.43927,57.571,100.0,5.757,Aspen_Plus_v14
30,1,charge,80,298.15,0.859,1.44406,57.762,100.0,5.776,Aspen_Plus_v14
30,1,charge,80,298.15,0.8795,1.4474,57.896,100.0,5.79,Aspen_Plus_v14
30,1,charge,80,298.15,0.9,1.44053,57.621,100.0,5.762,Aspen_Plus_v14
30,1,discharge,80,298.15,0.9,1.08039,43.216,-100.0,4.322,Aspen_Plus_v14
30,1,discharge,80,298.15,0.8795,1.07393,42.957,-100.0,4.296,Aspen_Plus_v14
30,1,discharge,80,298.15,0.859,1.08578,43.431,-100.0,4.343,Aspen_Plus_v14
30,1,discharge,80,298.15,0.8385,1.067,42.68,-100.0,4.268,Aspen_Plus_v14
30,1,discharge,80,298.15,0.8179,1.08327,43.331,-100.0,4.333,Aspen_Plus_v14
30,1,discharge,80,298.15,0.7974,1.06811,42.724,-100.0,4.272,Aspen_Plus_v14
30,1,discharge,80,298.15,0.7769,1.08171,43.269,-100.0,4.327,Aspen_Plus_v14
30,1,discharge,80,298.15,0.7564,1.07603,43.041,-100.0,4.304,Aspen_Plus_v14
30,1,discharge,80,298.15,0.7359,1.07333,42.933,-100.0,4.293,Aspen_Plus_v14
30,1,discharge,80,298.15,0.7154,1.07105,42.842,-100.0,4.284,Aspen_Plus_v14
30,1,discharge,80,298.15,0.6949,1.07096,42.838,-100.0,4.284,Aspen_Plus_v14
30,1,discharge,80,298.15,0.6744,1.07901,43.16,-100.0,4.316,Aspen_Plus_v14
30,1,discharge,80,298.15,0.6538,1.0779,43.116,-100.0,4.312,Aspen_Plus_v14
30,1,discharge,80,298.15,0.6333,1.07465,42.986,-100.0,4.299,Aspen_Plus_v14
30,1,discharge,80,298.15,0.6128,1.07546,43.019,-100.0,4.302,Aspen_Plus_v14
30,1,discharge,80,298.15,0.5923,1.07124,42.85,-100.0,4.285,Aspen_Plus_v14
30,1,discharge,80,298.15,0.5718,1.07493,42.997,-100.0,4.3,Aspen_Plus_v14
30,1,discharge,80,298.15,0.5513,1.08003,43.201,-100.0,4.32,Aspen_Plus_v14
30,1,discharge,80,298.15,0.5308,1.07106,42.842,-100.0,4.284,Aspen_Plus_v14
30,1,discharge,80,298.15,0.5103,1.0782,43.128,-100.0,4.313,Aspen_Plus_v14
30,1,discharge,80,298.15,0.4897,1.07329,42.932,-100.0,4.293,Aspen_Plus_v14
30,1,discharge,80,298.15,0.4692,1.06796,42.718,-100.0,4.272,Aspen_Plus_v14
30,1,discharge,80,298.15,0.4487,1.08091,43.236,-100.0,4.324,Aspen_Plus_v14
30,1,discharge,80,298.15,0.4282,1.06873,42.749,-100.0,4.275,Aspen_Plus_v14
30,1,discharge,80,298.15,0.4077,1.07327,42.931,-100.0,4.293,Aspen_Plus_v14
30,1,discharge,80,298.15,0.3872,1.08094,43.238,-100.0,4.324,Aspen_Plus_v14
30,1,discharge,80,298.15,0.3667,1.07166,42.866,-100.0,4.287,Aspen_Plus_v14
30,1,discharge,80,298.15,0.3462,1.08031,43.212,-100.0,4.321,Aspen_Plus_v14
30,1,discharge,80,298.15,0.3256,1.07335,42.934,-100.0,4.293,Aspen_Plus_v14
30,1,discharge,80,298.15,0.3051,1.07513,43.005,-100.0,4.301,Aspen_Plus_v14
30,1,discharge,80,298.15,0.2846,1.08502,43.401,-100.0,4.34,Aspen_Plus_v14
30,1,discharge,80,298.15,0.2641,1.08128,43.251,-100.0,4.325,Aspen_Plus_v14
30,1,discharge,80,298.15,0.2436,1.07603,43.041,-100.0,4.304,Aspen_Plus_v14
30,1,discharge,80,298.15,0.2231,1.07233,42.893,-100.0,4.289,Aspen_Plus_v14
30,1,discharge,80,298.15,0.2026,1.07573,43.029,-100.0,4.303,Aspen_Plus_v14
30,1,discharge,80,298.15,0.1821,1.08384,43.354,-100.0,4.335,Aspen_Plus_v14
30,1,discharge,80,298.15,0.1615,1.08646,43.458,-100.0,4.346,Aspen_Plus_v14
30,1,discharge,80,298.15,0.141,1.0725,42.9,-100.0,4.29,Aspen_Plus_v14
30,1,discharge,80,298.15,0.1205,1.08282,43.313,-100.0,4.331,Aspen_Plus_v14
30,1,discharge,80,298.15,0.1,1.06771,42.708,-100.0,4.271,Aspen_Plus_v14
31,2,charge,80,298.15,0.1,1.44534,57.814,100.0,5.781,Aspen_Plus_v14
31,2,charge,80,298.15,0.1205,1.44427,57.771,100.0,5.777,Aspen_Plus_v14
31,2,charge,80,298.15,0.141,1.44761,57.904,100.0,5.79,Aspen_Plus_v14
31,2,charge,80,298.15,0.1615,1.43824,57.53,100.0,5.753,Aspen_Plus_v14
31,2,charge,80,298.15,0.182,1.44313,57.725,100.0,5.773,Aspen_Plus_v14
31,2,charge,80,298.15,0.2025,1.43309,57.324,100.0,5.732,Aspen_Plus_v14
31,2,charge,80,298.15,0.223,1.43925,57.57,100.0,5.757,Aspen_Plus_v14
31,2,charge,80,298.15,0.2435,1.44232,57.693,100.0,5.769,Aspen_Plus_v14
31,2,charge,80,298.15,0.264,1.44338,57.735,100.0,5.774,Aspen_Plus_v14
31,2,charge,80,298.15,0.2845,1.45636,58.255,100.0,5.825,Aspen_Plus_v14
31,2,charge,80,298.15,0.305,1.43986,57.594,100.0,5.759,Aspen_Plus_v14
31,2,charge,80,298.15,0.3255,1.44251,57.7,100.0,5.77,Aspen_Plus_v14
31,2,charge,80,298.15,0.346,1.43664,57.466,100.0,5.747,Aspen_Plus_v14
31,2,charge,80,298.15,0.3665,1.43297,57.319,100.0,5.732,Aspen_Plus_v14
31,2,charge,80,298.15,0.387,1.44689,57.876,100.0,5.788,Aspen_Plus_v14
31,2,charge,80,298.15,0.4075,1.44693,57.877,100.0,5.788,Aspen_Plus_v14
31,2,charge,80,298.15,0.428,1.43553,57.421,100.0,5.742,Aspen_Plus_v14
31,2,charge,80,298.15,0.4485,1.43395,57.358,100.0,5.736,Aspen_Plus_v14
31,2,charge,80,298.15,0.469,1.43922,57.569,100.0,5.757,Aspen_Plus_v14
31,2,charge,80,298.15,0.4895,1.45074,58.03,100.0,5.803,Aspen_Plus_v14
31,2,charge,80,298.15,0.51,1.43496,57.398,100.0,5.74,Aspen_Plus_v14
31,2,charge,80,298.15,0.5305,1.44581,57.832,100.0,5.783,Aspen_Plus_v14
31,2,charge,80,298.15,0.551,1.44306,57.722,100.0,5.772,Aspen_Plus_v14
31,2,charge,80,298.15,0.5715,1.44089,57.636,100.0,5.764,Aspen_Plus_v14
31,2,charge,80,298.15,0.592,1.43938,57.575,100.0,5.758,Aspen_Plus_v14
31,2,charge,80,298.15,0.6125,1.44363,57.745,100.0,5.775,Aspen_Plus_v14
31,2,charge,80,298.15,0.633,1.44085,57.634,100.0,5.763,Aspen_Plus_v14
31,2,charge,80,298.15,0.6535,1.44041,57.616,100.0,5.762,Aspen_Plus_v14
31,2,charge,80,298.15,0.674,1.44137,57.655,100.0,5.765,Aspen_Plus_v14
31,2,charge,80,298.15,0.6945,1.44796,57.918,100.0,5.792,Aspen_Plus_v14
31,2,charge,80,298.15,0.715,1.44347,57.739,100.0,5.774,Aspen_Plus_v14
31,2,charge,80,298.15,0.7355,1.44275,57.71,100.0,5.771,Aspen_Plus_v14
31,2,charge,80,298.15,0.756,1.44932,57.973,100.0,5.797,Aspen_Plus_v14
31,2,charge,80,298.15,0.7765,1.44106,57.642,100.0,5.764,Aspen_Plus_v14
31,2,charge,80,298.15,0.797,1.44957,57.983,100.0,5.798,Aspen_Plus_v14
31,2,charge,80,298.15,0.8175,1.43902,57.561,100.0,5.756,Aspen_Plus_v14
31,2,charge,80,298.15,0.838,1.44506,57.802,100.0,5.78,Aspen_Plus_v14
